"shortname","category","page_count","file_count","url_count"
"PHYS141L-WL4-W16",85,0,0,0
"PHYS141L-WL7-W16",85,0,0,0
"PHYS151-01-W16",85,0,24,0
"PHYS151-02-W16",85,0,33,2
"PHYS151L-52-W16",85,0,0,0
"PHYS151L-54-W16",85,0,0,0
"PHYS151L-57-W16",85,0,0,0
"PHYS151L-WL2-W16",85,0,0,0
"PHYS151L-WL4-W16",85,0,0,0
"PHYS151L-WL7-W16",85,0,0,0
"phys165-00-w16",85,6,14,28
"PHYS165L-52-W16",85,0,42,3
"PHYS165L-59-W16",85,0,41,3
"PHYS229-00-W16",85,0,0,0
"PHYS230-00-W16",85,0,0,0
"PHYS335-00-W16",85,0,0,0
"PHYS341-00-W16",85,0,35,3
"PHYS356-00-W16",85,0,0,0
"PHYS400-01-W16",85,0,0,0
"PHYS400-02-W16",85,0,0,0
"PHYS400-03-W16",85,0,0,0
"PHYS400-04-W16",85,0,0,0
"PHYS400-05-W16",85,0,0,0
"PHYS400-06-W16",85,0,0,0
"PHYS400-08-W16",85,0,0,0
"PHYS400-09-W16",85,0,0,0
"POSC120-00-W16",85,0,6,3
"POSC120-WL0-W16",85,0,0,0
"POSC122-00-W16",85,3,1,4
"POSC170-01-W16",85,0,0,0
